"logFC" "logCPM" "F" "PValue" "FDR"
"UBE2G1" 2.94388208111917 6.59556989196313 127.260682525128 4.83223221148984e-07 7.0939063857695e-05
"LOC101928819" 12.3158884834969 6.56207762507036 126.413519978213 4.98638472900595e-07 7.13086739776962e-05
"ART3" 6.76243441502535 6.64128950097527 126.374397058136 4.99364492704647e-07 7.13086739776962e-05
"TNNI1" 14.3710417374584 9.82617203645457 126.162649268988 5.03316037064319e-07 7.13086739776962e-05
"ABCD2" -6.68815937990413 2.25785038019945 126.118353421674 5.04147399795813e-07 7.13086739776962e-05
"NTRK2" -6.41045512264292 7.89472901831563 125.989242347916 5.06580015464656e-07 7.13086739776962e-05
"GDF1" -3.38573852374985 5.71538757168875 125.953517301979 5.072556033871e-07 7.13086739776962e-05
"SLITRK2" -7.75846486164022 3.85618281475657 125.916098720172 5.07964375425466e-07 7.13086739776962e-05
"HEPN1" -9.70757108678183 5.2195144244843 125.446854578444 5.1695421519263e-07 7.21199293629917e-05
"KLHL31" 6.99965348484799 3.67541505030514 125.060577332593 5.24497936777821e-07 7.25679408535129e-05
"CACNA1S" 8.77604322331971 7.17874801599618 124.95274987508 5.26627236504279e-07 7.25679408535129e-05
"CCEPR" -7.93043876149381 2.14751442672513 124.628048072877 5.33102071668633e-07 7.30122294618852e-05
"MAPK8IP1" -5.90122574883575 6.4473694547948 124.391868603168 5.37871680806147e-07 7.3203835131008e-05
"LOC101927521" 13.7458283485511 4.23549737654232 200.721058643637 5.41019395029043e-07 7.3203835131008e-05
"TUBB3" -6.702202419981 6.19908419559902 123.988294969503 5.4614070336344e-07 7.34542894505762e-05
"RGS20" -7.80869851438657 3.11399215277624 123.707724953199 5.51979293707398e-07 7.37763702235594e-05
"SOX10" -6.32236459234237 5.04026454763918 123.409692332418 5.58263405854303e-07 7.37763702235594e-05
"AGTR1" 5.38085590903925 3.60608032491773 123.403760938476 5.58389338765197e-07 7.37763702235594e-05
"MAST2" 3.75465182969627 7.97924289701503 122.61444517118 5.75455745771717e-07 7.53859047292339e-05
"NR2E1" -13.0164570521249 3.51518188591301 197.12604687889 5.80531166532478e-07 7.53859047292339e-05
"XIRP2" 14.0756522826043 9.80231547684897 122.380203007811 5.80640288418034e-07 7.53859047292339e-05
"HOXA3" 8.3173095239425 3.01677713540599 122.01140637865 5.88916881426071e-07 7.60210464006378e-05
"CA3-AS1" 6.36690316886048 5.37295760307495 121.683029435738 5.96405608637225e-07 7.63547746788079e-05
"SLC1A2" -10.6626762375658 9.50423577961273 121.600697500918 5.98301070454129e-07 7.63547746788079e-05
"HEPACAM" -10.0288805354505 5.70660834290627 121.269658831495 6.05995548918649e-07 7.68998080466767e-05
"PCDH9" -5.04236868257283 4.42819786900303 120.986179489227 6.12679000370026e-07 7.72115986865463e-05
"LMOD2" 12.4242747806382 7.82393172655565 120.71611039666 6.1912861087369e-07 7.72115986865463e-05
"HOXC6" 9.24882198767563 2.87621391250373 120.603005896674 6.21853852084551e-07 7.72115986865463e-05
"NR2F1-AS1" -6.76227958649876 3.79989315586442 120.588562386635 6.22202901129285e-07 7.72115986865463e-05
"CDH2" -6.49561687508835 4.34640688613091 120.272166528579 6.29908316548633e-07 7.73936024904829e-05
"KAZN" -3.81443633769671 5.05669042003099 120.245582112834 6.30560939217238e-07 7.73936024904829e-05
"SHTN1" -5.29181454291842 5.44350714516423 120.103166433332 6.34070941296014e-07 7.74014533285314e-05
"PLLP" -4.01642681587971 4.08448533772448 119.515922646526 6.48793880703028e-07 7.83970303074739e-05
"JUP" 3.88796569874444 6.43664455550295 119.369592835176 6.52526093284195e-07 7.83970303074739e-05
"PACSIN3" 4.56810659072337 7.30234280111778 119.29548504509 6.54426061344186e-07 7.83970303074739e-05
"KLHL30" 10.2777324844297 6.7867899931547 119.226985882117 6.56188134891817e-07 7.83970303074739e-05
"SMYD1" 11.0410288534106 7.50107163956792 118.805418897634 6.67158584230025e-07 7.89834286508373e-05
"NTSR2" -7.26756261404309 4.02909773393166 118.768518522749 6.68129266001473e-07 7.89834286508373e-05
"TPM2" 7.44044085342051 12.0695552147653 118.620397092883 6.72042742283343e-07 7.90301153634878e-05
"MACROD1" 4.5305793053723 6.2890467166079 118.022118336486 6.8813192636453e-07 8.05006833233006e-05
"PHGDH" -5.69506260871826 5.46346679291249 117.589319733188 7.00059174062756e-07 8.10768848298415e-05
"COX6A1" -4.03676241465628 5.84669143611032 117.581507573157 7.00276731088965e-07 8.10768848298415e-05
"LOC112268289" 6.33273271276928 3.39312745404929 117.084656742199 7.14281261426844e-07 8.22145126503389e-05
"NRSN2" -4.98506209930936 5.85779155975598 116.974786831105 7.17423288342746e-07 8.22145126503389e-05
"SLC7A6" 3.81891582218329 7.5888828999805 116.80709015675 7.22251024487153e-07 8.23476155381012e-05
"TRDN" 9.53812719180551 9.58389371651477 116.41401138815 7.33720605734365e-07 8.3027508037335e-05
"KCNJ10" -9.52583943460624 5.4857522750288 116.244494328115 7.38734210444128e-07 8.3027508037335e-05
"ASB10" 10.0898683989007 3.67505390428416 116.225324510087 7.39303753504608e-07 8.3027508037335e-05
"PGM1" 4.97864473330632 9.07242781942287 115.83277369216 7.51083147233454e-07 8.39307391542816e-05
"MYH1" 14.4019054008488 11.6547879661955 115.303999410272 7.67307827041538e-07 8.53193123919801e-05
"RFX4" -8.39216306766042 3.75811116160007 114.96454759385 7.77944937064166e-07 8.5873685564381e-05
"DWORF" 11.3914924885734 7.78775475887323 114.90150119536 7.7993997841297e-07 8.5873685564381e-05
"GPR137B" -3.81083929438331 4.41548730189352 114.682536675762 7.86916687349219e-07 8.62191986075649e-05
"KCNIP1" -8.70056796327189 3.35950932587922 114.344667356813 7.97829305864869e-07 8.64209533943136e-05
"MYBPC2" 11.4884809586014 9.92769037701588 114.272405453604 8.00186732803974e-07 8.64209533943136e-05
"PCYT1B" -8.19528687731415 2.94544918699533 114.268912664682 8.00300890700201e-07 8.64209533943136e-05
"TF" -7.6063679142001 6.00175757399327 113.964324802302 8.10331501463646e-07 8.7085434709928e-05
"GMPR" 5.07927345594097 6.97444460013865 113.77574255522 8.16617382420146e-07 8.73430620311377e-05
"SLC9A3R1" -3.79511670049009 4.84736938768118 113.345015698493 8.31195016605888e-07 8.82454962899822e-05
"TXNIP" 4.8485232139367 10.4864332729533 113.201163491778 8.36132920809635e-07 8.82454962899822e-05
"PCSK1N" -9.70035720491578 6.71059271364807 113.026324878643 8.42181885156319e-07 8.82454962899822e-05
"FOXN3" 2.97423230490826 7.07865879408722 112.957892315739 8.44563746726814e-07 8.82454962899822e-05
"C19orf47" 3.09670853223762 5.99506762063331 112.954016573925 8.44698887064074e-07 8.82454962899822e-05
"LMOD3" 9.83678544424512 6.78742277359523 112.143518970118 8.73537835527528e-07 9.0835802424925e-05
"SCG3" -10.9522358225126 5.83916891843443 111.877747618699 8.83250360228719e-07 9.1422517700909e-05
"SH3GL3" -8.34304472225514 3.3064774054203 111.493245900035 8.9753193769501e-07 9.21728361578314e-05
"FEZ1" -5.09991322669762 6.62671886414917 111.46194470772 8.9870669687748e-07 9.21728361578314e-05
"BAALC" -7.31682826098566 7.3471212420408 111.291329939965 9.0514250016176e-07 9.24109349824241e-05
"ITM2C" -5.50391288313923 8.45547076645743 110.881602244985 9.20824909360456e-07 9.34705904516176e-05
"AIFM3" -7.52456275121157 4.97151296987921 110.803670940757 9.23844489571217e-07 9.34705904516176e-05
"TIAM1" -4.60386942300334 4.2555226517306 110.529893937862 9.3454693580222e-07 9.41294113231106e-05
"MYRF" -7.2079874686248 5.17851992611688 110.328973458576 9.42495903217078e-07 9.45062521524946e-05
"NTM" -6.6960737290448 5.47005057961991 110.201208778713 9.47592780610381e-07 9.45950286457323e-05
"FLJ16779" -12.6508101618075 3.26132034114298 173.423215353158 9.55524094151948e-07 9.49647198174642e-05
"ELAVL3" -8.87495461243173 5.23787655308922 109.622210970385 9.7110875556184e-07 9.60319922566885e-05
"CD83" -4.22952887237968 3.97521771105389 109.532518704374 9.74813865568095e-07 9.60319922566885e-05
"MAGED4" -6.37482882084029 4.10993645661134 109.332382172659 9.83142588928722e-07 9.64295444975022e-05
"FAM107A" -4.44278143767182 9.13201073643141 108.954911288482 9.99084435038032e-07 9.75671108495185e-05
"MHRT" 10.4836762896143 9.65422819535913 108.564170568408 1.01591416786839e-06 9.85780620324933e-05
"ALDOC" -7.87774273744991 8.19622799355834 108.276267551458 1.02853221113854e-06 9.85780620324933e-05
"MAGED4B" -5.74695235494884 4.3715861136555 108.183156337757 1.0326531700443e-06 9.85780620324933e-05
"CORO2B" -4.14369408933951 5.49447078664317 108.160862769139 1.03364278323206e-06 9.85780620324933e-05
"MYEF2" -3.77818343973915 5.45364504399503 108.03419505251 1.03928719620884e-06 9.85780620324933e-05
"DENND2C" 4.29236498739005 3.49810838469462 108.012043614964 1.04027807250829e-06 9.85780620324933e-05
"LHX2" -10.7245584191764 4.33631078056436 169.521042544046 1.04369799828179e-06 9.85780620324933e-05
"SLC7A6OS" 3.08850825674797 5.41172236483865 107.916889822065 1.04454738274046e-06 9.85780620324933e-05
"GPM6B" -6.42264058371803 8.01790574052526 107.011682445297 1.08622996307436e-06 0.000102082892052775
"ACSS2" 3.07171451438288 6.40252561418487 106.746884931805 1.09879814939434e-06 0.000102473721333976
"MYPN" 11.8021643047136 7.42749371372172 106.466031761773 1.11231933683584e-06 0.000102473721333976
"GJB6" -8.74775044498241 3.87322581069221 106.452223344208 1.11298924652003e-06 0.000102473721333976
"PLPP4" -8.03499134546411 2.61612275073121 106.376962774775 1.11664899307095e-06 0.000102473721333976
"ASPHD1" -6.53835288798783 4.63470102552629 106.315532003888 1.11964692277225e-06 0.000102473721333976
"MKNK2" 4.75131708055347 9.72825254365056 106.235206914598 1.12358149394895e-06 0.000102473721333976
"SOX2" -9.31112001960459 4.91007330696316 106.142701945274 1.12813322210894e-06 0.000102473721333976
"PPP1R3A" 14.3697859654667 4.85838980259344 165.87186543171 1.13552418189426e-06 0.000102473721333976
"GPC5" -8.21245576324208 2.45377001624271 105.827662778604 1.14380146754714e-06 0.000102473721333976
"TMEM151A" -9.0470388624177 3.63755083873412 105.748706028197 1.14776911033825e-06 0.000102473721333976
"HRC" 7.25455317390716 7.06692766253281 105.708600589874 1.14979075826205e-06 0.000102473721333976
"CSMD2" -6.09812286337947 2.68957046833976 105.637459277352 1.15338738173108e-06 0.000102473721333976
"ADSSL1" 6.83981075568424 7.57995825570944 105.627037265547 1.1539154090178e-06 0.000102473721333976
"PPP2R2B" -8.06289772809442 4.93231432828646 105.620223445564 1.15426078524981e-06 0.000102473721333976
"MYOM3" 11.5005000043463 7.73477859151616 105.474637489638 1.16166987654933e-06 0.000102562156361423
"LINC01896" -10.0869176879354 2.88061015794801 105.421479171212 1.16438938035541e-06 0.000102562156361423
"SEPT4" -4.30980494417928 6.57254158391462 105.177265995836 1.17698144952318e-06 0.000102941572492767
"ABCC9" 3.2958006446021 5.93522205581134 105.160283588487 1.17786314637109e-06 0.000102941572492767
"SEPT3" -11.1591697550639 6.67605151274475 104.769944328196 1.19834878237123e-06 0.000104049163563098
"MYL1" 14.3700065143188 9.6278548030573 104.742574720581 1.19980113809903e-06 0.000104049163563098
"MT3" -9.67662913097926 7.67837324276491 103.922126732823 1.24433371917583e-06 0.000107496075640032
"KCNQ3" -6.54167173040267 4.58301874310928 103.770151871127 1.25279867580915e-06 0.000107812686043484
"SYNDIG1" -7.89731640170598 3.48541994364574 103.420930826653 1.27251311494363e-06 0.000109091286544843
"RORB" -8.02461318015626 1.04177331651568 103.126609509832 1.28941760557034e-06 0.000109842749092751
"NKAIN4" -10.4961564656786 3.42124418190472 103.098270625078 1.29105942569281e-06 0.000109842749092751
