"logFC" "logCPM" "F" "PValue" "FDR"
"XPNPEP2" 4.77563209787629 1.67059872251349 25.3855525667437 0.000494763202438343 0.00769057182696722
"KCNC3" -4.34019615154097 3.35994553056467 25.3773624013967 0.000495357753045816 0.00769324147020762
"MEIKIN" -6.60387760708431 -2.30674666930243 45.2039894330075 0.000496333395522625 0.00769324147020762
"HRH3" -5.08385204476059 2.38939082528505 25.3597460881498 0.000496639486323499 0.00769324147020762
"KRT17P2" -7.02093426906312 0.0220587610328425 25.3592107681142 0.000496678497577246 0.00769324147020762
"YWHAE" -1.57831458438443 8.88645265568108 25.3583094513925 0.000496744189015765 0.00769324147020762
"BLOC1S2" -1.83854138506625 5.20613368007122 25.354937480131 0.000496990043776825 0.00769324147020762
"FAT4" 2.65528578103778 4.49061351697422 25.3033234924716 0.000500771572966691 0.00774643960082979
"RPL7AP50" 1.38323900485623 4.65352827720631 25.296124593345 0.000501301744315326 0.00774930383968791
"XIST" 3.53711612299992 2.32292481668321 25.2856628369942 0.000502073413895842 0.00775589473831809
"TMEM71" 4.26467192883757 2.32846711226211 25.269282481841 0.000503284510678321 0.00776926006484245
"HRASLS" -2.58196275188632 3.03097627930525 25.2165839909507 0.000507204677154075 0.00782191072322023
"PAQR4" -3.82064186961374 4.47979041273044 25.2140827083532 0.000507391653253723 0.00782191072322023
"KCNK4" -5.46322023867839 1.81791748401706 31.0294856338464 0.000508794928475458 0.00783816384669908
"CPB2-AS1" -3.50528772116629 0.335536786349543 25.1887729594558 0.000509288270808943 0.00784038646376948
"CHI3L2" -9.07103695148619 5.6102957795476 25.1782188139263 0.000510081671876429 0.00784722221370992
"LOC107985246" 1.78389620378638 3.38852607607481 25.1688945966763 0.000510783848294916 0.00784768986571131
"C10orf105" -2.94679507487348 1.88506976195967 25.1685362992597 0.000510810853642756 0.00784768986571131
"BTC" 4.69223614613846 3.58430126619797 25.1610751600568 0.00051137359907749 0.00784787240125751
"STAB2" 3.8587775284016 1.36439399438944 25.1591153940513 0.000511521534902319 0.00784787240125751
"SULF1" 3.38351444619341 5.52663423921224 25.1476056889162 0.000512391399293419 0.00785456605320091
"RBMS1" 2.12948458067467 5.7750005679543 25.1440931214147 0.000512657220693315 0.00785456605320091
"DESI1" -1.24947276244017 5.53000856320242 25.1366489568757 0.000513221121737838 0.00785784568190428
"HOPX" -2.96408091609754 5.95635628263967 25.1299434373054 0.000513729707247365 0.00786027449215468
"PACSIN3" 1.86946261943931 7.30234280111778 25.1242842630771 0.000514159402556986 0.00786149376503231
"EEF1DP1" 1.95162864083891 4.48273637262278 25.1047447531427 0.00051564633693801 0.00787886556052016
"DBX2" -5.41992579023404 0.193128651801073 25.0884074966261 0.000516893546304094 0.00788589786946637
"ABCA8" 2.50540924022522 5.23645563478254 25.0851424478715 0.000517143238654923 0.00788589786946637
"RPS3AP26" 1.31421141694339 7.72724097697116 25.0809251230692 0.000517465969936318 0.00788589786946637
"INSC" 4.75154924614782 2.204651265635 25.0803375852465 0.000517510950518384 0.00788589786946637
"SGCE" 1.25526789597706 4.98830435195456 25.0606901039891 0.000519017823490558 0.00790349785316706
"LOC105375635" 4.89471871828616 0.241368452407313 25.0499335638053 0.000519845032019082 0.0079084399831933
"WRB" -1.35965222940755 4.93504096894453 25.0430411849186 0.000520375907342345 0.0079084399831933
"LOC100286906" -5.65385531145347 -1.78224088876944 30.8171963293116 0.000520398659683883 0.0079084399831933
"FNDC4" -2.53212699468205 4.88689959543951 25.0317605377353 0.000521246187169943 0.00791596390130094
"HOXD-AS2" 6.58049528594793 -0.327482159306022 25.0219753650361 0.000522002509150313 0.00791688639890614
"LOC112268439" -3.55534767705464 -1.86670377184009 30.7836094929126 0.000522264670557246 0.00791688639890614
"MAP3K3" 1.49097210644607 5.81711504442976 25.0172999543634 0.000522364349012906 0.00791688639890614
"GRM1" -6.52548287129849 1.43629007595401 25.0072571361463 0.000523142602082523 0.00792333512162883
"NR2F2" 2.12353336316632 6.06801609459698 24.9998677682935 0.000523716118739044 0.00792667637668306
"LMTK3" -4.72509410573404 4.28410496650147 24.9552327188258 0.000527196503110084 0.00797235343704228
"LINC01094" -4.1537014611047 1.79466825058005 24.9503777352675 0.000527576738250447 0.00797235343704228
"FAM167A-AS1" -5.21528959828083 -1.38570983014939 24.9475439047729 0.000527798831792078 0.00797235343704228
"THBS3" 2.35936351575777 5.73370379092333 24.9422060462356 0.000528217476343973 0.00797331501086154
"BCORL1" 1.81016805621853 4.06689854500283 24.8993914863492 0.000531589850470251 0.00801883118294984
"ZBTB7C" -2.61244842785038 2.47480760508455 24.8464304295651 0.0005357972562218 0.00807687394093816
"KIF5C" -4.38140843608376 7.4357119268912 24.8352088716881 0.000536693859200399 0.00808313813248839
"RPL4" 1.51466028075016 9.8616028911635 24.8322252468508 0.000536932553923364 0.00808313813248839
"MAPK8IP1P2" -3.29497494975099 2.2645494149695 24.8242304786867 0.000537572776437925 0.00808735574787155
"TNNT1" -3.68360537573714 10.6754858051295 24.7987976041462 0.00053961554776745 0.00811265382758012
"AP1S1" -2.25800348040839 4.57000581411377 24.7882421638304 0.000540466096814509 0.00811545858985196
"SEMA3C" 2.94145404409621 5.48344062549014 24.7875152022929 0.000540524734001983 0.00811545858985196
"TRNN" -5.98337130533022 6.86795665432239 24.7766662684479 0.000541400723891908 0.00812318080115975
"PPFIA2" -3.83942664162409 3.98825839745488 24.7713345172879 0.000541831856964417 0.00812334646973881
"MOB2" 1.75502008710694 5.66962875335872 24.7662870734811 0.000542240380264151 0.00812334646973881
"TSPAN2" 4.95280307189182 4.80406872214443 24.7631217572177 0.000542496759031575 0.00812334646973881
"ARF3" -1.7307787467373 7.46059153806008 24.7584950608125 0.000542871765912772 0.00812354612536094
"SPTBN2" -4.55669078578382 5.60332854789815 24.7496046035467 0.000543593236398983 0.00812612784385427
"AGPAT3" -1.33568961974881 6.94376087001576 24.7474547648125 0.000543767870945771 0.00812612784385427
"PFN1P6" 2.95742945666922 0.490629132065256 24.7265798632381 0.000545467075692807 0.00814376779279321
"LRP4-AS1" -2.61286016598561 0.749460399940642 24.7223344843803 0.000545813426429192 0.00814376779279321
"PABPC1" 1.83398032646665 8.16494931163713 24.719608168379 0.000546035986641137 0.00814376779279321
"LINC01279" 4.35007083152719 4.02088157351506 24.7037019425606 0.000547336649896953 0.00815684425024616
"BAAT" -5.18527762821189 1.08220265194502 24.6968928236679 0.000547894572734362 0.00815684425024616
"BEST3" -5.8835899781252 4.70587524294013 24.6955799502083 0.000548002224906347 0.00815684425024616
"NRG3" -3.10409935446518 2.67889432708484 24.6856656203966 0.000548815994111448 0.0081635470488326
"C2orf50" -3.81088142704941 0.497389092521196 24.6690780673908 0.00055018074781624 0.0081784313545338
"LOC105378949" -3.5051082637465 0.0303985552645667 24.6553358199535 0.000551314487794311 0.00818986422642065
"HOXA10" 9.18773934606716 4.72194582506135 24.6427708976463 0.000552353552784691 0.00819904607149564
"OLFML2A" 4.46736842655093 5.37742109799785 24.6376932271928 0.000552774121004755 0.00819904607149564
"PDZRN3" 2.84034012118586 6.37233409600335 24.6346341168666 0.00055302768346538 0.00819904607149564
"HDAC4" 1.93557400363988 6.62134123435722 24.6234753156653 0.000553953794365209 0.0082073589546418
"CCDC18-AS1" 2.51518341204221 3.88905645714499 24.6086797206274 0.000555184608342816 0.00822017237177851
"TMPRSS5" -2.66311466886221 2.24097143994888 24.5954615603614 0.000556286975761856 0.00822967467592308
"KIF6" -3.05511764276834 0.608910063016863 24.5922024312208 0.00055655918404021 0.00822967467592308
"LAMA2" 2.15470364696062 6.38527546233986 24.5774581416632 0.000557792652778288 0.00824248735135075
"ADORA2B" -2.92689306680722 1.86326582900993 24.5722817235329 0.000558226476351484 0.00824347461231471
"UBE2Q2P1" 2.4274287596818 1.5990784113436 24.5475594485564 0.000560303986770639 0.0082666542745864
"CHRNA6" -6.99802804755757 -2.03068806870812 43.2137519549974 0.000560970644428793 0.0082666542745864
"PLA2G2C" 4.89154721602082 -0.86968667325209 24.5385229297338 0.000561065676175978 0.0082666542745864
"TMEM266" -4.48799808274762 2.3480897511405 24.5361212690584 0.000561268321479198 0.0082666542745864
"NDP" -5.95693510895174 2.32256978631214 24.5197857322618 0.000562649000880751 0.00827817579580138
"LOC107985383" -7.66435663663389 -1.52818151876516 43.1550521408473 0.000563042556450306 0.00827817579580138
"DRAXIN" -3.93017252362359 -1.54177838308748 24.5137962400201 0.000563156253772517 0.00827817579580138
"TECR" -1.31442107819269 5.98345120464399 24.5045510156596 0.000563940314060525 0.008279384404037
"LOC107984886" -6.92552190356821 -2.08002054340906 43.1247325025107 0.000564116725529859 0.008279384404037
"LOC112268447" 4.29749397905539 4.05263852281459 24.4997933423451 0.000564344308916818 0.008279384404037
"MUS81" 1.19673093376889 5.36496975158063 24.4875410534405 0.000565386304553087 0.00828220726797848
"PTGS2" 3.18684057238619 4.55834081763618 24.4872370340963 0.000565412189216847 0.00828220726797848
"TRIM6" 2.56954814742761 0.841905016212167 24.4799596141775 0.000566032224412334 0.00828220726797848
"SLC38A5" -2.50969898993331 2.8951107767821 24.4768003419298 0.000566301647997683 0.00828220726797848
"KCNK10" -3.68553159953929 1.97625573771723 30.0223562798434 0.000566890648889321 0.00828220726797848
"GDAP1L1" -4.52037264056451 3.03817617982221 24.4696703845715 0.000566910258546405 0.00828220726797848
"LOC105373384" -4.38199752032078 -2.14510780809874 30.0186733664599 0.000567117883360087 0.00828220726797848
"MUC6" -3.80824519760236 0.515395193823458 24.4483068945868 0.000568738544019532 0.00829606662498575
"LINC01158" -4.57189083761058 1.61915862983726 24.4475249031046 0.000568805600929525 0.00829606662498575
"SLC26A8" -5.19011912528206 0.459925114212423 24.4431720698959 0.000569179036192499 0.00829612610767017
"LOC105372521" 4.64457452656113 -0.333306134868928 24.4294863963857 0.000570355066556205 0.00830322763370553
"HECW1" -4.95008604362484 2.75900314147417 24.4281372286219 0.000570471160410586 0.00830322763370553
"DLGAP1" -6.09093084507331 4.42751857661484 24.4210105123871 0.000571084874416507 0.00830322763370553
"SLC52A3" -3.87990938315745 1.73116049851053 24.4203133967364 0.000571144948758962 0.00830322763370553
"CNTNAP2" -4.05599321363235 4.32202261942133 24.4094315687246 0.000572083680543569 0.00831149518026462
"NLN" -1.69392309523514 4.72351356021588 24.4031497415215 0.000572626431724111 0.00831400276855543
"CCSAP" -2.75636728383525 4.156656134144 24.3923640278077 0.000573559761897973 0.00832217429715141
"NEBL-AS1" -4.56922544743951 -1.09844483822693 29.8987919750232 0.00057457702410234 0.00833155231656725
"MARVELD1" 3.50660751570628 5.33719315003837 24.3606523696704 0.000576314491207219 0.00835135470129376
"SEC24AP1" 4.73033279872801 -0.771159492429244 24.3527461660181 0.000577003758835337 0.00835400496491619
"PRODH" -3.65183707701953 5.08733523768947 24.349642786867 0.000577274583693694 0.00835400496491619
"SLC26A6" 2.20502765522583 4.40593505096162 24.3455347047889 0.00057763332138946 0.00835400496491619
"FCN2" -3.66145991704837 -1.4345682611032 24.339880938403 0.000578127473376015 0.00835400496491619
"ANKRD34B" -6.83803600292783 -2.1494023851979 42.7298976276582 0.000578357050908004 0.00835400496491619
"RPL7AP62" 1.2517106591221 5.4563039647396 24.313327733949 0.000580455082073779 0.00837892133577066
"NBPF15" 1.56963184342801 4.71601798231852 24.3003023512169 0.00058160097630718 0.0083891962261602
"SLC2A3" 3.21531393040736 7.42665409194983 24.2967508961003 0.000581913882745986 0.0083891962261602
"FOXG1-AS1" -7.14824082244072 -1.92137990764921 42.6180995744058 0.000582475876327397 0.00839191190390614
"ZNF385A" -2.57611435479356 6.01930883753364 24.2778759968045 0.000583580279523171 0.00839879407063977
"GLUD2" -2.08522259960151 5.09241150533575 24.2757406320078 0.000583769163596614 0.00839879407063977
"CFAP206" -3.81338637958105 -0.088585788425318 24.2722809558997 0.000584075345636406 0.00839879407063977
"LOC105375690" -4.55957453016634 0.510366886331565 24.2649611954252 0.000584723781470973 0.00840140027328527
"LOC440982" -5.38591700742481 -1.31711045727684 24.2617933879246 0.000585004675990302 0.00840140027328527
"AASDHPPT" -1.84933114605669 5.070218147411 24.2540097037867 0.000585695555796275 0.00840252096762265
"VWA3A" -4.39300631839685 3.253048206749 24.2524861661768 0.000585830899572462 0.00840252096762265
"RPL5" 1.60152828808123 8.81530106331205 24.225609750078 0.000588224654935534 0.00842581516780947
"LOC100506885" -3.46027785166207 -1.27005280982801 24.2224934834268 0.000588502964935769 0.00842581516780947
"KLF11" 2.11397429701856 4.75236499999754 24.2216269317413 0.000588580383700328 0.00842581516780947
"SH2D3A" 2.62286637464916 0.457107682599663 24.2109918885745 0.000589531527522848 0.00843405582145903
"SIX3-AS1" -6.36356081383831 -0.547064609548175 29.6445496114133 0.000590805950989609 0.00844690799820344
"SLURP2" 3.78296859987665 1.98497845163549 24.1848436494562 0.000591877947492039 0.00845685151311621
"RPS15AP10" 3.5831354005517 -1.67894644369633 24.1722915508421 0.000593008295045487 0.00846358152238201
"MAL2" -5.92188192388011 3.44572588541384 24.1712457167159 0.000593102591880561 0.00846358152238201
"KCTD16" -5.93049072345878 2.67298971588437 24.1620035565459 0.000593936686944286 0.00846436773706942
"RNF216" 1.34120949648032 6.19850980841266 24.1610070200031 0.00059402670736393 0.00846436773706942
"FLJ31356" 3.67609163289967 -0.433721303675218 24.1569181783752 0.000594396237348465 0.00846436773706942
"BSN" -4.884094687652 5.26810974733133 24.1495498726878 0.000595062846486004 0.00846436773706942
"PIGG" 1.3297664340922 5.8390203259213 24.1464630175371 0.000595342380332153 0.00846436773706942
"WDR11-AS1" -4.3432873691845 -1.09248899315265 24.145619743697 0.000595418771406869 0.00846436773706942
"PARD3B" 2.53648876089761 4.63783825627022 24.1254249733684 0.000597251708750884 0.00848047183733719
"SCIN" -5.18705191207344 3.0640111351194 24.1247478121224 0.000597313287180387 0.00848047183733719
"LDLRAD2" 4.69011423752177 7.51712082921541 24.1152681238939 0.000598176133998244 0.00848047183733719
"SMIM10L2A" -4.4329611099189 4.71984723556812 24.1044217175794 0.000599165216136897 0.00848047183733719
"RBP4" -4.79693887879195 2.89757013572053 24.1013718911069 0.000599443682846935 0.00848047183733719
"LTBP1" 2.54130338498338 5.81950247452471 24.1008274606387 0.000599493408820666 0.00848047183733719
"MGAT5B" -6.3807327846818 4.83551505806319 24.1005234894159 0.000599521174418933 0.00848047183733719
"ABHD12B" -4.01858492892795 -0.0207619590483013 24.0999658465775 0.00059957211511916 0.00848047183733719
"VSIG1" -3.30926282077482 -1.49883731058424 24.0340584585189 0.000605629522017171 0.00855573896371528
"RPL10AP2" 1.62034729448392 3.43087806164734 24.0313186787956 0.000605882915559312 0.00855573896371528
"FBLN2" 3.79878592982817 5.85339459453796 24.0296612100141 0.000606036271371311 0.00855573896371528
"KCNJ3" -5.76973512348976 2.50921389118404 24.0137736609976 0.000607508618772108 0.00857113761698512
"KLHL23" 1.57535920478857 4.77217150881259 23.9927025916861 0.000609467967564154 0.00859338356525955
"ZBTB18" -2.35474659294014 6.10974754701763 23.9733098053419 0.000611277963196769 0.00860376799977635
"OPCML" -6.05753766299057 3.96111550746263 23.9705943925257 0.000611531916687459 0.00860376799977635
"ATP6V0E2" -2.72891114840429 6.57562764487951 23.9649637587357 0.000612058913985796 0.00860376799977635
"ALPL" -3.10529177249374 3.49590741490464 23.9641637140514 0.0006121338381239 0.00860376799977635
"TEX26" -4.61487331420455 -0.311059341057155 23.9628299071848 0.000612258773536583 0.00860376799977635
"PRR5" -1.96373534226537 3.31575058189739 23.9584543163761 0.000612668842608246 0.00860376799977635
"DOCK10" -2.35087626657583 3.81886676490801 23.9561403197967 0.000612885837658259 0.00860376799977635
"KIF19" -3.78614850901734 2.47919905733494 23.948859486914 0.000613569199844804 0.00860798113536173
"LOC105377335" -3.12632397051054 0.358036363982816 23.9329539258925 0.000615065243070105 0.00862117175700786
"DGKH" 2.0009437999056 4.86822195047977 23.9307055606757 0.000615277072547242 0.00862117175700786
"TGFBR2" 2.50695657757294 7.13340170328145 23.9249843339925 0.000615816492317402 0.00862335051991345
"ZDHHC7" 1.17448559054496 5.9190495898421 23.9207699028181 0.000616214208578459 0.00862354351332135
"DRD1" -3.75682389790436 0.742579469880574 23.9150868943669 0.000616751002905644 0.00862568136753654
"ABCA6" 3.80041802350145 4.43328618557244 23.9097363069764 0.000617256911127959 0.00862614045088647
"SLC12A5" -7.22875185190398 5.34590503805173 23.906618582809 0.000617551927564465 0.00862614045088647
"WSB2" -2.16508887853388 6.96222818223798 23.896080158251 0.000618550385711739 0.00862960546910277
"LOC101927046" 4.04080569067167 -1.82688640728251 23.892257945326 0.000618912998260456 0.00862960546910277
"SBSPON" 2.89600572539609 2.47611362441149 23.8918406464471 0.000618952602765886 0.00862960546910277
"DDN" -9.51242364710265 8.71532431130909 23.8674894219506 0.00062126897693225 0.00865652759979856
"LAMC1-AS1" 2.96656370616338 -0.732123873228841 23.8581136825149 0.000622163603723877 0.00866060514622705
"MT1G" -5.80673527111662 4.58689737372442 23.8563424622742 0.000622332785985061 0.00866060514622705
"STK38L" 1.6267357032662 5.59971859042411 23.8195559502574 0.00062585905129108 0.008698798567866
"PDK4" 3.26006429792385 10.9646907985747 23.8186012668314 0.000625950883734664 0.008698798567866
"SLC6A15" -3.22458616437444 2.57753450868685 23.8156056854993 0.000626239138250271 0.008698798567866
"GRIN2D" -3.95931521613724 1.47650163264568 23.8102295970768 0.000626756860472931 0.00870060929733159
"SERTAD3" 2.12278842170255 4.34802173510147 23.8016064479043 0.000627588350931143 0.00870481564597868
"RIMS1" -5.39367249744886 4.40239974551813 23.7990514294786 0.000627834973798382 0.00870481564597868
"SCD" -3.65725894162999 8.23312812604169 23.7932868279245 0.000628391828759365 0.00870716154581375
"SPOP" 1.84055202358839 6.19173942890874 23.7665012286998 0.000630987082182069 0.00873402673744719
"USP12" 1.84667752840347 6.00882207760996 23.7652525176576 0.000631108383192057 0.00873402673744719
"KRT17P1" -7.17295689570196 1.25710047106003 23.7572741155165 0.000631884074057967 0.00873937696269458
"SLC29A1" 3.11908566416232 6.82797879755181 23.7531040895303 0.00063228995534514 0.00873960903815827
"RFPL1" -4.57457644934563 1.42237171218289 23.7367182110843 0.000633887876496745 0.00875630725337847
"THBS2" 2.89273709441102 5.65898679719918 23.7254790754196 0.000634986699599269 0.00876609481235352
"LOC105372649" -4.33574966058266 -1.75795956842166 23.7194031701217 0.000635581678236306 0.0087689189649052
"SNN" -2.04246785652771 7.15536941101178 23.7083929523385 0.000636661551793149 0.00877842548485323
"RPL17P6" 1.30352197662145 7.42115077276683 23.6526338403233 0.000642164300802473 0.00884886647872659
"RASGRF1" -5.52226721169722 4.09629991131364 23.6435952619027 0.000643061667333778 0.00885579896381605
"HAP1" -3.37349228929394 4.4387695820467 23.6375276313658 0.000643664917192237 0.00885867506437183
"SEPT6" 1.80149914569404 5.33983639931605 23.6230575633225 0.000645106289502295 0.00887307554715925
"DLG5" 1.86338582810009 6.90474263255868 23.6170193095184 0.00064570890916066 0.0088755061279892
"POU4F1" -6.32979999368488 -0.754355773570492 23.6133713341837 0.00064607330569709 0.0088755061279892
"LOC102724682" 2.28702340904598 3.19717839951351 23.6081963704427 0.000646590656770567 0.00887718382745948
"LOC105372989" -2.14377454305056 1.40040048502853 23.5992488242736 0.000647486333857384 0.00888405042441704
"ASB5" 4.16580788320212 5.71651450748859 23.5665407299588 0.000650773213542847 0.00891957115034882
"BTAF1" 2.02670682228549 6.29506523176437 23.5655867673035 0.000650869378719635 0.00891957115034882
"KCNAB2" -4.0487389281614 6.77757610811917 23.5614735983635 0.000651284206279855 0.00891981375442184
"ACTR3B" -2.23606076933301 4.11068238659278 23.5504476384396 0.000652397779735029 0.00892962006741529
"LOC388780" -5.23396257280187 -1.52318972840334 28.7356075578757 0.000653716834962541 0.00894222523148211
"AKAP13" 1.52767526163747 7.32589780450724 23.5207733828225 0.000655406120782665 0.0089598763718195
"PCMTD1" 1.6766689924315 6.02310745027286 23.5122342185804 0.000656274894592981 0.00896629586828038
"LOC112268249" 3.31577009730572 -1.63098055971445 23.5048769828187 0.00065702452788807 0.00897108080297504
"PTGER4P2-CDK2AP2P2" -3.89822699375401 -0.714368931456732 23.4872545554256 0.000658824271409856 0.00899018952620703
"LINC01164" -9.97377659035877 0.534105331669818 40.6972539274507 0.000659760030065541 0.00899749243187742
"LRRN1" -2.96756373539134 3.00984117190684 23.44396790486 0.000663270232317293 0.00903976368242869
"SLC4A10" -6.00232760710676 3.15243611895762 23.4401452132622 0.00066366458805596 0.00903976368242869
"EMID1" -3.62657398640734 3.43196509794752 23.4305540537157 0.000664655268952427 0.00904777090663058
"ME1" -1.99657490538086 5.14740683700163 23.4218343263676 0.00066555747962244 0.00905456483936986
"CHST5" -2.62484624059928 0.607984179434237 23.4141653416704 0.00066635218756323 0.00905493302779264
"RNF141" -1.83107140952012 5.56313127454967 23.410068487807 0.000666777195841479 0.00905493302779264
"LINC01833" -9.62791550849391 0.215191386389322 40.5373620642678 0.000666793964114199 0.00905493302779264
"STAG3" -1.62054149100915 5.58681322980203 23.4050087745332 0.000667302540492836 0.00905636396496047
"CDIPTOSP" -3.08089383360698 -1.15039677594388 23.3741753238691 0.000670514706150906 0.00909446305244897
"FGFBP2" 4.09877799216746 1.68017568629173 23.3672944406982 0.000671234073676146 0.00909872572651776
"RPL10AP9" 1.47285441805768 3.76547004262035 23.3618301389098 0.000671806003599752 0.00909879458864555
"AGT" -3.63611485237546 6.50522544423611 23.359506961942 0.000672049339858554 0.00909879458864555
"GPR27" -2.91424596633249 3.2406924997307 23.3438144662849 0.000673695791054169 0.00911183401229346
"LINC01574" -5.18690332052043 -1.14679906991194 28.4678972549541 0.000673823796554893 0.00911183401229346
"HACD3" -1.65675610358194 5.42921200300458 23.3264657337382 0.000675521652957522 0.00912929714024001
"SNCB" -7.43674221180616 6.53990423291641 23.3165990968158 0.000676562713855707 0.00913786837998379
"LINC01798" 4.46046190073946 -1.85679949825301 23.3011773342551 0.000678193774519305 0.00915439325088829
"NR2F2-AS1" 2.7079533823697 -0.262487931382049 23.2962078452074 0.000678720370717022 0.00915599894695197
"PIEZO1" 2.06788178258876 6.87802411667923 23.2902274336168 0.000679354741095649 0.00915905572614008
"FAM95C" -3.09220234492196 1.77045217332763 23.2800986834609 0.000680430769568508 0.00916805969722751
"MKNK1" 1.35488946470606 5.84107006859421 23.2578614128047 0.000682800332588955 0.00919447138506026
"FAM160B2" 1.18096197133615 6.37904402119488 23.2481050260822 0.000683843081070789 0.00920299547269682
"RNF128" -3.91470930893293 1.65296886103692 23.2429821683439 0.000684391370044615 0.00920485901950425
"ASB4" -4.78822277396036 4.00528886004367 23.2332871888391 0.000685430448901578 0.00921146099116962
"LOC105376147" 4.34929176972754 -1.61877912573087 28.3143847982389 0.000685702452127493 0.00921146099116962
"INSRR" 3.63826254370824 -0.585339024133182 23.2261338984858 0.000686198331387794 0.00921261250526075
"LOC100506411" -4.22166138468834 0.520780100928195 23.2082689260569 0.000688120592678028 0.00923290121394336
"RPL10P9" 1.453658101784 7.87327384903111 23.198555567409 0.000689168457419494 0.00924004085646154
"NBEAL1" 1.43562239402363 7.56263694506568 23.1957130434857 0.000689475467496084 0.00924004085646154
"HLA-F-AS1" 2.14764338779342 2.2669351074856 23.1854595995272 0.000690584267614509 0.00924938177393529
"LOC100130026" 3.34151880817552 -0.803154801929303 23.1770700194623 0.000691493103351592 0.00925603491917766
"SIGLEC8" -4.08156976382496 1.09051541748126 23.1697632719281 0.000692285806786208 0.00926112656713819
"RPL13AP5" 1.47878328011095 9.6837681226994 23.1622520673116 0.000693101828959722 0.00926224106205948
"RPL10P16" 1.55765290475036 8.55924906536937 23.1614056455395 0.000693193857144472 0.00926224106205948
"MIR1-1HG" 5.89015439113412 5.66796174872834 23.1532192719811 0.000694084687479519 0.00926775283194497
"FHL2" 3.26351077280268 5.80907499100293 23.1496964584991 0.000694468458278492 0.00926775283194497
"PACSIN1" -6.47925404639195 6.63995997709178 23.1462495323588 0.000694844208583559 0.00926775283194497
"DSCAM" -4.52310152282327 2.65790621366546 23.1422287044239 0.000695282828501816 0.00926809947239127
"LOC102723512" -4.26417255319189 0.622260699421881 23.131069788995 0.000696501863061626 0.00927884243548469
"MSI2" -1.57220290601866 6.65436526059835 23.1118978702923 0.000698602259370633 0.00930130726006153
"FAM201A" -3.38411361694363 -0.325851911484173 23.0952305784974 0.000700434440137876 0.00932017651655026
"A2ML1" -4.1965375485447 1.32896052804353 23.0852916508993 0.000701529739374264 0.00932186696817528
"ASF1A" -1.68292046194049 3.69742730080489 23.0830976866497 0.000701771797683592 0.00932186696817528
"LINC00671" 3.14680697565547 -1.34438939272957 23.0827827238551 0.000701806555504403 0.00932186696817528
"GABBR2" -7.18100794015457 5.15939201230448 23.078852968781 0.000702240398686978 0.00932211678186064
"PNMA3" -4.86268293085247 4.15916599590606 23.0619664188064 0.000704108334241922 0.00933837416980409
"FOXRED2" -2.38050245003626 4.26681397895016 23.059750581133 0.000704353885480584 0.00933837416980409
"PTGS1" 3.53523759559909 5.49820253048672 23.0565174361685 0.000704712355541513 0.00933837416980409
"CPA4" -2.97149655471109 -1.34103174843081 23.0223951218996 0.000708508999971993 0.00938077679794508
"IGFBP6" 2.90995384126356 5.0717436826364 23.0172238225898 0.000709086528761542 0.00938077679794508
"LDB3" 3.44808076454992 9.19439996087739 23.0165199979364 0.000709165175322147 0.00938077679794508
"LHPP" -1.44761392104972 5.04513641860056 23.0066491550379 0.000710269264048017 0.00938985164201442
"SH2D6" -3.14669844736641 -0.504096182528229 22.9981058053937 0.000711226534201013 0.0093969759909935
"ST18" -4.01124586132131 2.19279856895694 22.991178367373 0.00071200388100536 0.00940171615006549
"DCHS2" 1.98634675865211 2.11162735669633 22.9872773751293 0.000712442070914857 0.00940197494407674
"LOC112268463" 5.15907161053121 1.90189717711618 22.9835511292269 0.000712860934289522 0.00940197853498353
"HCFC2" 1.65983795283371 5.10247623547751 22.9785301482671 0.000713425805115127 0.0094022126598861
"NACC1" -1.31558790817515 5.68910461841844 22.9713729142755 0.00071423193803626 0.0094022126598861
"VCAN" 2.20931829711506 6.17102528955077 22.9713144625911 0.000714238526061238 0.0094022126598861
"KLF8" 2.17985752083881 3.92323710857026 22.9685242520449 0.000714553092490342 0.0094022126598861
"LINC00632" -2.96307739807472 1.07934002315553 22.9482043537847 0.000716848966740152 0.00942689967327315
"HIC1" 2.70704152183883 3.86546210663827 22.9333374084163 0.000718534341942214 0.00944157107913764
"PPP1R3B" 3.02157059034991 6.0420854994713 22.9309508781023 0.000718805331255303 0.00944157107913764
"MEIS1-AS3" 5.65221950648744 -0.154002491079044 22.927017553369 0.000719252226081982 0.00944191949154144
"ANKRD45" -3.09225862291645 0.496023351740204 22.9120790086544 0.000720952549126797 0.00945871215300057
"MMP14" 2.84935935870769 6.40908690748437 22.889551801656 0.000723525757113464 0.00948693054905167
"LOC107984429" 2.54259353230247 -0.542862233105132 22.8777403217465 0.000724879348794145 0.00949167208576501
"MAPK8IP1P1" -3.25729540583198 2.08696340014811 22.8765844535505 0.000725011974141501 0.00949167208576501
"KIAA2012" -3.64212552165551 0.611839063029268 22.8753371231205 0.000725155126627165 0.00949167208576501
"GRIN2B" -6.28914290965371 3.72335789499338 22.8654289547589 0.000726293464409307 0.00950103523826292
"RPL7A" 1.2847977112637 7.89520888863961 22.8405204010003 0.000729164667397071 0.00953304283725589
"LOC112268471" -6.61596989808033 4.79580812317796 22.8223035107391 0.000731273153319935 0.00954968096105716
"LOC100507065" 3.28935812663842 0.454897187641204 22.8207122024094 0.000731457684235919 0.00954968096105716
